tab 	er_samples
sample_dip	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_type	sample_bed_dip	er_location_name	sample_height	magic_method_codes	sample_azimuth	sample_class
0	This study	-41.5	315.8	0	10	Z32.8		unknown	673.0	Z32.8a	273	2.69e-07	2.36e-09	3.58e-09	3.74e-09	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-40.4	318.1	0	11	Z32.8		unknown	698.0	Z32.8a	273	2.63e-07	2.36e-09	1.18e-09	2.17e-09	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-41.1	316.6	0	12	Z32.8		unknown	723.0	Z32.8a	273	2.51e-07	1.67e-09	4.18e-09	7.24e-09	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-38.9	316.1	0	13	Z32.8		unknown	748.0	Z32.8a	273	2.44e-07	2.62e-09	2.03e-09	3.54e-09	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-41.9	316.8	0	14	Z32.8		unknown	773.0	Z32.8a	273	2.18e-07	3.37e-09	5.58e-09	6.95e-09	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-43.1	318.7	0	15	Z32.8		unknown	788.0	Z32.8a	273	1.98e-07	1.07e-09	7.19e-09	6.93e-09	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-44.9	316.4	0	16	Z32.8		unknown	803.0	Z32.8a	273	1.84e-07	2.45e-09	3.86e-09	2.30e-09	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-43.0	314.7	0	17	Z32.8		unknown	818.0	Z32.8a	273	1.52e-07	1.04e-09	1.16e-09	1.37e-09	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-42.2	322.2	0	18	Z32.8		unknown	823.0	Z32.8a	273	1.24e-07	7.58e-10	4.39e-09	1.85e-09	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-41.3	324.1	0	19	Z32.8		unknown	828.0	Z32.8a	273	9.73e-08	6.35e-10	1.35e-09	1.12e-09	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-38.9	289.2	0	20	Z32.8		unknown	833.0	Z32.8a	273	4.28e-08	4.96e-10	9.62e-10	6.54e-10	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-50.6	317.9	0	21	Z32.8		unknown	838.0	Z32.8a	273	3.43e-08	1.26e-09	8.51e-10	9.01e-10	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-39.3	337.1	0	22	Z32.8		unknown	843.0	Z32.8a	273	2.76e-08	1.86e-09	4.76e-10	5.98e-10	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-14.1	283.6	0	23	Z32.8		unknown	846.0	Z32.8a	273	2.37e-08	5.72e-10	4.00e-10	3.31e-09	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	7.8	g	LT-T-Z:LP-DIR-T
0	This study	-55.0	272.3	0	24	Z32.8		unknown	849.0	Z32.8a	273	1.42e-08	1.65e-09	7.01e-10	1.01e-09	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	6.8	g	LT-T-Z:LP-DIR-T
0	This study	-24.4	181.5	0	25	Z32.8		unknown	852.0	Z32.8a	273	9.19e-09	2.06e-09	8.29e-10	9.81e-10	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	14.2	g	LT-T-Z:LP-DIR-T
0	This study	-32.7	181.2	0	26	Z32.8		unknown	852.0	Z32.8a	273	9.09e-09	1.00e-09	8.99e-10	7.73e-10	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	8.2	g	LT-T-Z:LP-DIR-T
0	This study	23.3	41.4	0	27	Z32.8		unknown	855.0	Z32.8a	273	1.80e-08	1.27e-09	1.19e-09	2.37e-09	Z32.8a:LP-DIR-T	pmagpy-3.2.1	Z32	1	8.9	g	LT-T-Z:LP-DIR-T
0	This study	72.0	168.2	0	1	Z32.9		unknown	273	Z32.9a	273	4.20e-07	5.69e-09	5.78e-09	2.88e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	0.8	g	LT-NO:LP-DIR-T
0	This study	-41.3	315.3	0	2	Z32.9		unknown	77	Z32.9a	273	9.72e-08	2.21e-09	9.93e-09	8.90e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	6.6	g	LT-LT-Z:LP-DIR-T
0	This study	-42.3	320.6	0	3	Z32.9		unknown	373.0	Z32.9a	273	1.31e-07	1.84e-09	9.46e-10	1.82e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-49.6	317.9	0	4	Z32.9		unknown	423.0	Z32.9a	273	1.66e-07	1.88e-09	4.48e-09	2.02e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-51.2	323.9	0	5	Z32.9		unknown	473.0	Z32.9a	273	2.07e-07	1.63e-09	6.03e-09	1.66e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-53.0	324.0	0	6	Z32.9		unknown	523.0	Z32.9a	273	2.24e-07	1.54e-09	7.37e-09	1.95e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-53.0	321.7	0	7	Z32.9		unknown	573.0	Z32.9a	273	2.36e-07	1.52e-09	7.06e-09	2.10e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-55.6	320.3	0	8	Z32.9		unknown	623.0	Z32.9a	273	2.40e-07	1.56e-09	5.45e-09	2.16e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-55.8	320.8	0	9	Z32.9		unknown	673.0	Z32.9a	273	2.39e-07	1.51e-09	8.42e-09	2.93e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-55.9	319.1	0	10	Z32.9		unknown	698.0	Z32.9a	273	2.36e-07	1.84e-09	3.33e-09	1.30e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-56.2	320.6	0	11	Z32.9		unknown	723.0	Z32.9a	273	2.30e-07	3.00e-09	5.50e-09	2.72e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-55.9	317.5	0	12	Z32.9		unknown	748.0	Z32.9a	273	2.26e-07	1.09e-09	5.99e-09	7.22e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-55.6	316.0	0	13	Z32.9		unknown	773.0	Z32.9a	273	2.16e-07	2.70e-09	4.60e-09	6.41e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-54.7	320.4	0	14	Z32.9		unknown	788.0	Z32.9a	273	1.93e-07	1.43e-09	5.68e-09	4.82e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-54.7	321.7	0	15	Z32.9		unknown	803.0	Z32.9a	273	1.74e-07	1.29e-09	2.24e-09	1.28e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-52.7	319.1	0	16	Z32.9		unknown	818.0	Z32.9a	273	1.47e-07	9.77e-10	1.41e-09	1.92e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-52.6	318.3	0	17	Z32.9		unknown	823.0	Z32.9a	273	1.26e-07	1.26e-09	2.91e-09	1.26e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-53.0	318.3	0	18	Z32.9		unknown	828.0	Z32.9a	273	9.99e-08	7.22e-10	1.45e-09	2.62e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-50.8	290.7	0	19	Z32.9		unknown	833.0	Z32.9a	273	5.90e-08	5.98e-10	6.92e-10	4.71e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	4.6	g	LT-T-Z:LP-DIR-T
0	This study	-48.0	296.8	0	20	Z32.9		unknown	838.0	Z32.9a	273	5.05e-08	1.36e-09	8.86e-10	1.03e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-31.6	341.4	0	21	Z32.9		unknown	843.0	Z32.9a	273	3.19e-08	1.46e-09	1.80e-09	7.49e-10	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	3.7	g	LT-T-Z:LP-DIR-T
0	This study	-32.5	299.6	0	22	Z32.9		unknown	846.0	Z32.9a	273	2.49e-08	8.26e-10	4.32e-10	3.42e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	6.6	g	LT-T-Z:LP-DIR-T
0	This study	-21.1	335.1	0	23	Z32.9		unknown	849.0	Z32.9a	273	1.82e-08	1.51e-09	4.50e-10	5.95e-10	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	4.3	g	LT-T-Z:LP-DIR-T
0	This study	13.0	350.8	0	24	Z32.9		unknown	852.0	Z32.9a	273	6.15e-09	2.28e-09	6.31e-10	8.28e-10	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	21.8	g	LT-T-Z:LP-DIR-T
0	This study	04.3	353.7	0	25	Z32.9		unknown	852.0	Z32.9a	273	6.48e-09	1.15e-09	5.46e-10	7.29e-10	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	11.5	g	LT-T-Z:LP-DIR-T
0	This study	15.6	48.2	0	26	Z32.9		unknown	855.0	Z32.9a	273	1.60e-08	1.11e-09	6.98e-10	1.09e-09	Z32.9a:LP-DIR-T	pmagpy-3.2.1	Z32	1	5.4	g	LT-T-Z:LP-DIR-T
0	This study	35.8	152.6	0	1	Z33.1		unknown	273	Z33.1a	273	2.60e-06	1.75e-08	6.76e-08	2.78e-08	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.6	g	LT-NO:LP-DIR-T
0	This study	26.8	123.3	0	2	Z33.1		unknown	77	Z33.1a	273	4.93e-07	1.22e-08	1.63e-08	1.91e-08	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	3.2	g	LT-LT-Z:LP-DIR-T
0	This study	11.2	101.9	0	3	Z33.1		unknown	373.0	Z33.1a	273	3.59e-07	1.47e-08	5.62e-09	4.75e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-26.1	64.8	0	4	Z33.1		unknown	423.0	Z33.1a	273	3.40e-07	1.17e-08	5.27e-09	2.20e-08	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	3.9	g	LT-T-Z:LP-DIR-T
0	This study	-37.2	42.9	0	5	Z33.1		unknown	473.0	Z33.1a	273	4.79e-07	1.04e-08	1.05e-08	2.28e-08	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-41.0	30.9	0	6	Z33.1		unknown	523.0	Z33.1a	273	5.08e-07	9.70e-09	3.21e-08	2.33e-08	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	4.5	g	LT-T-Z:LP-DIR-T
0	This study	-42.8	25.2	0	7	Z33.1		unknown	573.0	Z33.1a	273	6.25e-07	8.46e-09	3.31e-08	2.10e-08	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	3.6	g	LT-T-Z:LP-DIR-T
0	This study	-48.4	20.0	0	8	Z33.1		unknown	623.0	Z33.1a	273	6.80e-07	6.83e-09	1.64e-08	1.65e-08	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-50.7	12.4	0	9	Z33.1		unknown	673.0	Z33.1a	273	6.81e-07	3.79e-09	3.28e-08	1.44e-08	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	3.0	g	LT-T-Z:LP-DIR-T
0	This study	-51.4	12.8	0	10	Z33.1		unknown	698.0	Z33.1a	273	6.93e-07	4.63e-09	3.61e-09	8.18e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-49.6	10.8	0	11	Z33.1		unknown	723.0	Z33.1a	273	6.72e-07	4.66e-09	3.34e-08	3.83e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-51.1	7.4	0	12	Z33.1		unknown	748.0	Z33.1a	273	6.32e-07	4.33e-09	3.70e-08	4.52e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	3.4	g	LT-T-Z:LP-DIR-T
0	This study	-51.1	12.7	0	13	Z33.1		unknown	773.0	Z33.1a	273	5.93e-07	7.85e-09	1.94e-08	4.53e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-50.4	9.6	0	14	Z33.1		unknown	788.0	Z33.1a	273	5.42e-07	2.82e-09	2.10e-08	3.58e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-49.7	8.1	0	15	Z33.1		unknown	803.0	Z33.1a	273	5.04e-07	3.00e-09	1.36e-08	4.68e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-50.7	9.9	0	16	Z33.1		unknown	818.0	Z33.1a	273	4.59e-07	3.32e-09	3.73e-09	2.59e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-48.8	9.1	0	17	Z33.1		unknown	823.0	Z33.1a	273	4.49e-07	2.23e-09	2.16e-08	3.04e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-47.5	8.8	0	18	Z33.1		unknown	828.0	Z33.1a	273	4.30e-07	3.03e-09	1.69e-08	2.68e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-51.2	7.2	0	19	Z33.1		unknown	833.0	Z33.1a	273	3.67e-07	3.08e-09	5.71e-09	3.07e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-74.3	315.5	0	20	Z33.1		unknown	838.0	Z33.1a	273	1.34e-07	3.16e-09	2.20e-09	1.42e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-57.9	283.3	0	21	Z33.1		unknown	843.0	Z33.1a	273	2.66e-07	3.78e-09	2.36e-09	6.74e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.6	b	LT-T-Z:LP-DIR-T
0	This study	-53.5	334.1	0	22	Z33.1		unknown	846.0	Z33.1a	273	1.00e-07	5.19e-09	1.86e-09	7.07e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	5.1	g	LT-T-Z:LP-DIR-T
0	This study	-74.6	300.0	0	23	Z33.1		unknown	849.0	Z33.1a	273	4.15e-08	2.83e-09	1.51e-09	1.72e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-49.3	213.6	0	24	Z33.1		unknown	852.0	Z33.1a	273	2.59e-08	4.12e-09	2.04e-09	2.57e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	9.8	g	LT-T-Z:LP-DIR-T
0	This study	00.8	72.4	0	25	Z33.1		unknown	855.0	Z33.1a	273	5.40e-08	9.79e-10	3.49e-09	6.95e-09	Z33.1a:LP-DIR-T	pmagpy-3.2.1	Z33	1	8.0	g	LT-T-Z:LP-DIR-T
0	This study	36.1	84.9	0	1	Z33.2		unknown	273	Z33.2a	273	1.31e-06	3.71e-08	1.65e-08	9.10e-08	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	4.3	g	LT-NO:LP-DIR-T
0	This study	-42.1	347.4	0	2	Z33.2		unknown	77	Z33.2a	273	9.01e-07	8.84e-09	3.30e-08	1.03e-08	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.0	g	LT-LT-Z:LP-DIR-T
0	This study	-43.8	345.6	0	3	Z33.2		unknown	373.0	Z33.2a	273	1.00e-06	7.82e-09	1.51e-08	1.25e-08	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-43.9	340.9	0	4	Z33.2		unknown	423.0	Z33.2a	273	1.16e-06	8.27e-09	2.74e-08	1.14e-08	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-43.9	337.3	0	5	Z33.2		unknown	473.0	Z33.2a	273	1.24e-06	8.27e-09	3.80e-08	8.64e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-45.0	339.1	0	6	Z33.2		unknown	523.0	Z33.2a	273	1.28e-06	7.16e-09	1.01e-07	1.75e-08	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	4.6	g	LT-T-Z:LP-DIR-T
0	This study	-45.8	337.3	0	7	Z33.2		unknown	573.0	Z33.2a	273	1.36e-06	8.61e-09	6.52e-08	7.64e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-46.8	335.4	0	8	Z33.2		unknown	623.0	Z33.2a	273	1.36e-06	1.00e-08	3.25e-08	9.49e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-47.4	334.9	0	9	Z33.2		unknown	673.0	Z33.2a	273	1.34e-06	1.12e-08	3.68e-08	8.92e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-47.8	336.0	0	10	Z33.2		unknown	698.0	Z33.2a	273	1.31e-06	9.17e-09	1.49e-08	1.19e-08	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-46.7	337.8	0	11	Z33.2		unknown	723.0	Z33.2a	273	1.28e-06	1.19e-08	3.61e-08	7.33e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-47.1	339.2	0	12	Z33.2		unknown	748.0	Z33.2a	273	1.20e-06	7.59e-09	1.28e-08	8.85e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-48.2	340.0	0	13	Z33.2		unknown	773.0	Z33.2a	273	1.13e-06	3.55e-09	5.42e-08	1.68e-08	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-48.7	338.3	0	14	Z33.2		unknown	788.0	Z33.2a	273	1.05e-06	6.10e-09	2.85e-08	6.32e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-47.8	337.0	0	15	Z33.2		unknown	803.0	Z33.2a	273	9.65e-07	4.38e-09	1.16e-08	1.34e-08	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-47.3	337.7	0	16	Z33.2		unknown	818.0	Z33.2a	273	8.75e-07	4.41e-09	6.75e-09	8.85e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-47.2	339.4	0	17	Z33.2		unknown	823.0	Z33.2a	273	8.24e-07	8.23e-09	1.15e-08	1.26e-08	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-48.5	335.0	0	18	Z33.2		unknown	828.0	Z33.2a	273	7.65e-07	3.96e-09	2.59e-08	7.83e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-47.8	329.3	0	19	Z33.2		unknown	833.0	Z33.2a	273	6.43e-07	5.96e-09	1.76e-08	1.26e-08	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-38.7	295.9	0	20	Z33.2		unknown	838.0	Z33.2a	273	1.07e-07	3.86e-09	1.91e-09	1.85e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-37.9	278.6	0	21	Z33.2		unknown	843.0	Z33.2a	273	2.40e-07	3.81e-09	2.26e-09	3.75e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.3	b	LT-T-Z:LP-DIR-T
0	This study	-24.0	322.8	0	22	Z33.2		unknown	846.0	Z33.2a	273	1.34e-07	3.99e-09	2.13e-09	4.20e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-16.9	278.9	0	23	Z33.2		unknown	849.0	Z33.2a	273	8.69e-08	2.79e-09	1.54e-09	1.70e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-22.9	273.3	0	24	Z33.2		unknown	852.0	Z33.2a	273	6.72e-08	4.15e-09	1.64e-09	1.92e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	3.9	g	LT-T-Z:LP-DIR-T
0	This study	13.2	7.7	0	25	Z33.2		unknown	855.0	Z33.2a	273	4.55e-08	3.78e-10	3.10e-09	2.08e-09	Z33.2a:LP-DIR-T	pmagpy-3.2.1	Z33	1	4.1	b	LT-T-Z:LP-DIR-T
0	This study	66.2	77.0	0	1	Z33.3		unknown	273	Z33.3a	273	1.88e-06	3.01e-08	6.02e-08	3.60e-08	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.3	g	LT-NO:LP-DIR-T
0	This study	-37.3	356.1	0	2	Z33.3		unknown	77	Z33.3a	273	5.66e-07	1.16e-08	2.02e-08	8.61e-09	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.1	g	LT-LT-Z:LP-DIR-T
0	This study	-43.6	351.3	0	3	Z33.3		unknown	373.0	Z33.3a	273	6.79e-07	1.15e-08	4.97e-09	1.02e-08	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-48.5	343.2	0	4	Z33.3		unknown	423.0	Z33.3a	273	8.69e-07	1.06e-08	3.28e-08	6.36e-09	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-49.6	339.8	0	5	Z33.3		unknown	473.0	Z33.3a	273	9.84e-07	7.49e-09	4.15e-08	5.28e-09	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-51.6	338.4	0	6	Z33.3		unknown	523.0	Z33.3a	273	1.03e-06	8.14e-09	5.75e-08	1.09e-08	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	3.2	g	LT-T-Z:LP-DIR-T
0	This study	-52.8	337.6	0	7	Z33.3		unknown	573.0	Z33.3a	273	1.13e-06	6.92e-09	4.57e-08	9.35e-09	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-54.2	337.1	0	8	Z33.3		unknown	623.0	Z33.3a	273	1.13e-06	7.84e-09	2.49e-08	6.00e-09	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-54.6	334.6	0	9	Z33.3		unknown	673.0	Z33.3a	273	1.11e-06	6.77e-09	7.61e-09	1.26e-08	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-55.6	334.9	0	10	Z33.3		unknown	698.0	Z33.3a	273	1.09e-06	4.97e-09	4.19e-09	9.13e-09	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-55.3	333.0	0	11	Z33.3		unknown	723.0	Z33.3a	273	1.05e-06	7.93e-09	9.55e-09	5.83e-09	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-55.6	333.1	0	12	Z33.3		unknown	748.0	Z33.3a	273	9.85e-07	6.81e-09	1.19e-08	9.85e-09	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-56.3	333.8	0	13	Z33.3		unknown	773.0	Z33.3a	273	9.21e-07	5.25e-09	1.61e-08	1.33e-08	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-58.0	332.2	0	14	Z33.3		unknown	788.0	Z33.3a	273	8.37e-07	3.27e-09	1.90e-08	5.14e-09	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-57.0	328.3	0	15	Z33.3		unknown	803.0	Z33.3a	273	7.70e-07	3.49e-09	8.37e-09	7.84e-09	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-55.0	328.1	0	16	Z33.3		unknown	818.0	Z33.3a	273	6.78e-07	2.42e-09	1.14e-08	9.97e-09	Z33.3a:LP-DIR-T	pmagpy-3.2.1	Z33	1	1.3	g	LT-T-Z:LP-DIR-T
