tab	magic_measurements
er_specimen_name	er_sample_name	er_site_name	er_location_name	magic_experiment_name	measurement_number	treatment_ac_field	measurement_positions	er_citation_names	magic_software_packages	measurement_temp	measurement_magn_moment	measurement_sd_y	measurement_inc	measurement_description	measurement_sd_z	measurement_dec	measurement_sd_x	measurement_csd	magic_instrument_codes	treatment_temp	treatment_dc_field	magic_method_codes	measurement_flag
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	12	0	1	This study	pmagpy-3.2.1	273	7.37e-07	1.70e-08	-46.0		5.22e-09	039.8	7.84e-09	1.5	hargrave 2014-11-10 22:35:11	748.0	0	LT-T-Z:LP-DIR-T	g
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	13	0	1	This study	pmagpy-3.2.1	273	6.62e-07	6.25e-09	-46.6		4.17e-09	040.1	4.22e-09	0.6	hargrave 2014-11-13 12:10:56	773.0	0	LT-T-Z:LP-DIR-T	g
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	14	0	1	This study	pmagpy-3.2.1	273	6.11e-07	2.40e-08	-46.2		3.32e-09	041.3	2.08e-08	2.9	hargrave 2014-11-17 17:50:25	788.0	0	LT-T-Z:LP-DIR-T	g
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	15	0	1	This study	pmagpy-3.2.1	273	5.36e-07	7.88e-09	-44.5		2.90e-09	042.4	4.53e-09	0.9	hargrave 2014-11-24 18:43:48	803.0	0	LT-T-Z:LP-DIR-T	g
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	16	0	1	This study	pmagpy-3.2.1	273	3.87e-07	6.14e-09	-43.3		2.58e-09	039.7	3.12e-09	1.0	hargrave 2014-12-01 17:22:36	818.0	0	LT-T-Z:LP-DIR-T	g
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	17	0	1	This study	pmagpy-3.2.1	273	3.57e-07	5.83e-09	-40.3		3.68e-09	044.0	2.45e-09	0.9	hargrave 2014-12-02 01:08:51	823.0	0	LT-T-Z:LP-DIR-T	g
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	18	0	1	This study	pmagpy-3.2.1	273	3.11e-07	3.66e-09	-37.6		2.63e-09	048.3	3.23e-09	0.6	hargrave 2014-12-05 14:04:47	828.0	0	LT-T-Z:LP-DIR-T	g
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	19	0	1	This study	pmagpy-3.2.1	273	2.20e-07	4.34e-09	-30.0		2.51e-09	054.2	7.19e-09	2.2	hargrave 2014-12-06 12:25:07	833.0	0	LT-T-Z:LP-DIR-T	g
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	20	0	1	This study	pmagpy-3.2.1	273	1.58e-07	3.25e-09	-36.8		3.80e-09	062.2	2.34e-09	0.9	hargrave 2014-12-08 15:44:20	838.0	0	LT-T-Z:LP-DIR-T	g
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	21	0	1	This study	pmagpy-3.2.1	273	8.67e-08	1.35e-09	27.8		4.26e-09	099.4	1.45e-09	2.6	hargrave 2014-12-08 22:35:34	843.0	0	LT-T-Z:LP-DIR-T	b
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	22	0	1	This study	pmagpy-3.2.1	273	8.20e-08	1.45e-09	10.1		4.24e-10	086.5	2.87e-09	2.1	hargrave 2015-01-12 11:27:12	846.0	0	LT-T-Z:LP-DIR-T	g
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	23	0	1	This study	pmagpy-3.2.1	273	5.00e-08	1.51e-09	-17.4		3.96e-09	107.3	2.34e-09	5.1	hargrave 2015-01-14 14:45:29	849.0	0	LT-T-Z:LP-DIR-T	g
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	24	0	1	This study	pmagpy-3.2.1	273	2.74e-08	1.45e-09	06.4		4.36e-09	127.6	1.49e-09	9.6	hargrave 2015-01-15 15:00:22	852.0	0	LT-T-Z:LP-DIR-T	g
Z36.8a	Z36.8	Z36	Khukh_Davaa	Z36.8a:LP-DIR-T	25	0	1	This study	pmagpy-3.2.1	273	4.15e-08	1.15e-09	06.4		2.27e-09	110.4	2.19e-09	4.3	hargrave 2015-01-18 13:17:59	855.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	1	0	1	This study	pmagpy-3.2.1	273	3.66e-07	1.98e-08	23.6		4.54e-09	209.7	4.85e-08	6.6	hargrave 2014-11-03 10:22:47	273	0	LT-NO:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	2	0	1	This study	pmagpy-3.2.1	273	7.71e-07	3.91e-08	-35.6		4.40e-09	030.1	2.05e-08	3.3	hargrave 2014-11-05 14:32:40	77	0	LT-LT-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	3	0	1	This study	pmagpy-3.2.1	273	1.15e-06	4.27e-08	-35.5		6.98e-09	028.2	2.61e-08	2.5	hargrave 2014-11-10 17:02:22	373.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	4	0	1	This study	pmagpy-3.2.1	273	1.41e-06	5.30e-08	-33.9		1.43e-08	029.7	2.05e-08	2.4	hargrave 2014-11-12 13:17:52	423.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	5	0	1	This study	pmagpy-3.2.1	273	1.46e-06	9.28e-08	-33.4		6.62e-09	031.0	6.06e-08	4.3	hargrave 2014-11-17 12:14:10	473.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	6	0	1	This study	pmagpy-3.2.1	273	1.25e-06	8.41e-08	-36.0		5.80e-09	025.5	4.89e-08	4.4	hargrave 2014-11-17 20:20:23	523.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	7	0	1	This study	pmagpy-3.2.1	273	1.30e-06	3.77e-07	-68.9		7.17e-07	066.3	3.68e-07	26.8	hargrave 2014-11-24 10:28:30	573.0	0	LT-T-Z:LP-DIR-T	b
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	8	0	1	This study	pmagpy-3.2.1	273	7.57e-07	7.10e-09	-45.3		3.09e-09	008.0	5.58e-09	0.6	hargrave 2014-11-24 10:47:40	573.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	9	0	1	This study	pmagpy-3.2.1	273	5.75e-07	1.15e-08	-42.9		2.45e-09	002.4	5.11e-09	1.2	hargrave 2014-11-24 20:46:04	623.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	10	0	1	This study	pmagpy-3.2.1	273	4.87e-07	3.23e-09	-42.3		3.67e-09	014.9	4.11e-09	0.7	hargrave 2014-12-03 16:45:46	673.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	11	0	1	This study	pmagpy-3.2.1	273	4.80e-07	4.16e-09	-40.4		3.97e-09	015.4	4.05e-09	0.8	hargrave 2015-01-07 16:12:22	698.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	12	0	1	This study	pmagpy-3.2.1	273	4.20e-07	8.73e-09	-41.1		2.91e-09	015.3	2.85e-09	1.3	hargrave 2015-01-13 08:26:59	723.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	13	0	1	This study	pmagpy-3.2.1	273	4.02e-07	3.75e-09	-41.7		2.57e-09	014.7	3.24e-09	0.7	hargrave 2015-01-13 17:41:01	748.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	14	0	1	This study	pmagpy-3.2.1	273	3.96e-07	1.08e-08	-39.6		2.11e-09	011.8	2.90e-09	1.6	hargrave 2015-01-15 09:24:25	773.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	15	0	1	This study	pmagpy-3.2.1	273	3.60e-07	5.40e-09	-39.1		1.65e-09	015.2	3.44e-09	1.0	hargrave 2015-01-16 13:43:18	788.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	16	0	1	This study	pmagpy-3.2.1	273	3.28e-07	1.14e-08	-37.1		1.98e-09	014.0	3.06e-09	2.0	hargrave 2015-01-19 14:15:28	803.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	17	0	1	This study	pmagpy-3.2.1	273	2.99e-07	2.69e-09	-39.7		1.54e-09	012.7	2.04e-09	0.6	hargrave 2015-01-20 14:45:53	818.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	18	0	1	This study	pmagpy-3.2.1	273	3.02e-07	2.91e-09	-44.7		1.26e-09	355.9	2.69e-09	0.7	hargrave 2015-01-21 09:07:18	823.0	0	LT-T-Z:LP-DIR-T	b
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	19	0	1	This study	pmagpy-3.2.1	273	2.07e-07	1.62e-09	-21.0		2.18e-09	043.6	1.62e-09	0.7	hargrave 2015-01-21 16:13:31	828.0	0	LT-T-Z:LP-DIR-T	b
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	20	0	1	This study	pmagpy-3.2.1	273	1.55e-07	2.98e-09	-36.3		1.62e-09	044.1	3.04e-09	1.6	hargrave 2015-01-28 09:02:01	833.0	0	LT-T-Z:LP-DIR-T	b
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	21	0	1	This study	pmagpy-3.2.1	273	2.00e-07	1.89e-09	-32.1		1.48e-09	020.9	1.54e-09	0.7	hargrave 2015-01-29 10:18:27	838.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	22	0	1	This study	pmagpy-3.2.1	273	1.21e-07	3.25e-09	-43.9		7.42e-10	009.1	1.06e-09	1.6	hargrave 2015-01-30 11:18:52	843.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	23	0	1	This study	pmagpy-3.2.1	273	7.77e-08	1.47e-09	-09.5		4.53e-10	053.4	2.90e-09	2.4	hargrave 2015-02-02 11:14:22	846.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	24	0	1	This study	pmagpy-3.2.1	273	7.85e-08	1.15e-09	-44.5		2.38e-10	059.9	1.24e-09	1.0	hargrave 2015-02-03 11:22:36	849.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	25	0	1	This study	pmagpy-3.2.1	273	6.91e-08	6.25e-10	-28.2		4.14e-10	057.7	7.28e-10	0.8	hargrave 2015-02-04 13:43:59	852.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	26	0	1	This study	pmagpy-3.2.1	273	6.25e-08	1.34e-09	-14.2		6.02e-10	031.1	7.05e-10	1.2	hargrave 2015-02-05 13:19:30	855.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	27	0	1	This study	pmagpy-3.2.1	273	5.87e-08	1.36e-09	01.1		3.39e-10	045.1	6.24e-10	1.3	hargrave 2015-02-06 11:12:36	858.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	28	0	1	This study	pmagpy-3.2.1	273	4.96e-08	4.74e-10	-03.0		3.46e-10	082.8	8.38e-10	1.1	hargrave 2015-02-09 12:43:51	863.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	29	0	1	This study	pmagpy-3.2.1	273	5.65e-08	8.63e-10	-01.8		3.70e-10	029.4	8.19e-10	0.7	hargrave 2015-02-11 15:36:41	883.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	30	0	1	This study	pmagpy-3.2.1	273	3.15e-08	4.36e-10	-27.1		1.91e-10	069.4	7.06e-10	1.5	hargrave 2015-02-13 11:45:29	903.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	31	0	1	This study	pmagpy-3.2.1	273	4.84e-08	8.78e-10	13.6		3.75e-10	052.7	8.06e-10	1.4	hargrave 2015-02-16 13:22:38	923.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	32	0	1	This study	pmagpy-3.2.1	273	3.95e-08	9.69e-10	-21.4		1.81e-10	033.0	4.69e-10	1.5	hargrave 2015-02-17 14:02:02	933.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	33	0	1	This study	pmagpy-3.2.1	273	1.09e-08	2.56e-10	66.4		4.09e-10	013.6	1.96e-10	1.6	hargrave 2015-02-18 14:04:59	943.0	0	LT-T-Z:LP-DIR-T	g
Z37.1a	Z37.1	Z37	Khukh_Davaa	Z37.1a:LP-DIR-T	34	0	1	This study	pmagpy-3.2.1	273	2.59e-08	8.70e-10	-25.9		3.31e-10	036.7	5.86e-10	2.3	hargrave 2015-02-19 15:22:06	953.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	1	0	1	This study	pmagpy-3.2.1	273	3.58e-07	1.05e-08	-42.9		3.76e-09	150.3	2.81e-08	3.1	hargrave 2014-11-03 10:24:25	273	0	LT-NO:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	2	0	1	This study	pmagpy-3.2.1	273	1.10e-06	4.87e-09	-61.1		4.73e-09	088.9	5.18e-08	2.7	hargrave 2014-11-05 14:34:11	77	0	LT-LT-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	3	0	1	This study	pmagpy-3.2.1	273	1.47e-06	5.08e-09	-63.5		4.88e-09	081.0	6.81e-08	2.6	hargrave 2014-11-10 17:04:02	373.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	4	0	1	This study	pmagpy-3.2.1	273	1.86e-06	1.51e-08	-63.3		9.76e-09	078.7	3.94e-08	1.3	hargrave 2014-11-12 13:19:50	423.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	5	0	1	This study	pmagpy-3.2.1	273	1.92e-06	1.19e-08	-62.5		5.83e-09	077.3	8.58e-08	2.6	hargrave 2014-11-17 12:15:56	473.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	6	0	1	This study	pmagpy-3.2.1	273	1.56e-06	1.01e-08	-65.5		5.52e-09	066.3	5.15e-08	1.9	hargrave 2014-11-17 20:22:09	523.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	7	0	1	This study	pmagpy-3.2.1	273	9.78e-07	8.56e-09	-65.5		4.52e-09	026.3	2.05e-08	1.2	hargrave 2014-11-24 10:49:41	573.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	8	0	1	This study	pmagpy-3.2.1	273	7.45e-07	9.39e-09	-66.3		3.68e-09	009.8	1.31e-08	1.2	hargrave 2014-11-24 20:47:45	623.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	9	0	1	This study	pmagpy-3.2.1	273	6.55e-07	3.81e-09	-69.1		3.89e-09	034.8	1.04e-08	1.0	hargrave 2014-12-03 16:47:28	673.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	10	0	1	This study	pmagpy-3.2.1	273	6.29e-07	6.82e-09	-67.7		2.60e-09	031.3	6.95e-09	0.8	hargrave 2015-01-07 16:14:27	698.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	11	0	1	This study	pmagpy-3.2.1	273	5.81e-07	7.25e-09	-64.9		2.37e-09	027.4	7.44e-09	1.0	hargrave 2015-01-13 08:28:38	723.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	12	0	1	This study	pmagpy-3.2.1	273	5.41e-07	6.44e-09	-67.3		1.93e-09	027.0	5.66e-09	0.9	hargrave 2015-01-13 17:42:42	748.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	13	0	1	This study	pmagpy-3.2.1	273	5.13e-07	8.44e-09	-64.0		1.90e-09	034.0	5.36e-09	1.1	hargrave 2015-01-15 09:26:05	773.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	14	0	1	This study	pmagpy-3.2.1	273	4.66e-07	3.90e-09	-64.8		2.80e-09	029.6	3.72e-09	0.6	hargrave 2015-01-16 13:44:43	788.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	15	0	1	This study	pmagpy-3.2.1	273	4.25e-07	1.28e-08	-63.7		2.84e-09	031.7	1.07e-08	2.2	hargrave 2015-01-19 14:16:51	803.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	16	0	1	This study	pmagpy-3.2.1	273	3.81e-07	3.09e-09	-66.5		1.77e-09	028.1	3.33e-09	0.6	hargrave 2015-01-20 14:47:19	818.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	17	0	1	This study	pmagpy-3.2.1	273	3.74e-07	3.74e-09	-65.6		1.50e-09	004.4	3.10e-09	0.7	hargrave 2015-01-21 09:08:46	823.0	0	LT-T-Z:LP-DIR-T	b
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	18	0	1	This study	pmagpy-3.2.1	273	3.17e-07	2.49e-09	-49.8		1.21e-09	050.1	3.89e-09	0.7	hargrave 2015-01-21 16:15:02	828.0	0	LT-T-Z:LP-DIR-T	b
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	19	0	1	This study	pmagpy-3.2.1	273	2.84e-07	2.75e-09	-61.1		1.09e-09	061.3	6.81e-09	1.4	hargrave 2015-01-28 09:03:39	833.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	20	0	1	This study	pmagpy-3.2.1	273	2.28e-07	2.14e-09	-59.3		6.64e-10	032.1	2.70e-09	0.8	hargrave 2015-01-29 10:20:05	838.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	21	0	1	This study	pmagpy-3.2.1	273	1.69e-07	2.29e-09	-79.2		9.95e-10	054.2	3.02e-09	1.3	hargrave 2015-01-30 11:20:30	843.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	22	0	1	This study	pmagpy-3.2.1	273	1.11e-07	8.34e-10	-53.3		1.10e-09	066.5	1.66e-09	1.0	hargrave 2015-02-02 11:16:00	846.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	23	0	1	This study	pmagpy-3.2.1	273	1.23e-07	2.04e-09	-62.6		9.14e-10	029.7	1.27e-09	1.2	hargrave 2015-02-03 11:24:14	849.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	24	0	1	This study	pmagpy-3.2.1	273	8.39e-08	1.10e-09	-67.7		7.51e-10	085.8	1.73e-09	1.4	hargrave 2015-02-04 13:45:38	852.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	25	0	1	This study	pmagpy-3.2.1	273	6.88e-08	7.26e-10	-60.2		9.42e-10	056.6	1.13e-09	1.0	hargrave 2015-02-05 13:21:08	855.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	26	0	1	This study	pmagpy-3.2.1	273	4.65e-08	5.94e-10	-45.9		4.28e-10	084.8	1.32e-09	1.7	hargrave 2015-02-06 11:14:12	858.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	27	0	1	This study	pmagpy-3.2.1	273	7.37e-08	1.17e-09	-42.8		2.11e-10	113.6	2.19e-09	1.8	hargrave 2015-02-09 12:45:48	863.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	28	0	1	This study	pmagpy-3.2.1	273	3.86e-08	5.41e-10	-34.6		4.26e-10	086.0	1.01e-09	1.6	hargrave 2015-02-11 15:38:40	883.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	29	0	1	This study	pmagpy-3.2.1	273	4.30e-08	4.37e-10	-51.8		3.10e-10	115.8	5.12e-10	0.8	hargrave 2015-02-13 11:48:53	903.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	30	0	1	This study	pmagpy-3.2.1	273	3.27e-08	8.31e-10	-07.0		8.29e-11	128.7	9.05e-10	2.1	hargrave 2015-02-16 13:24:16	923.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	31	0	1	This study	pmagpy-3.2.1	273	2.63e-08	4.51e-10	-66.1		1.39e-10	023.6	3.48e-10	1.2	hargrave 2015-02-17 14:03:40	933.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	32	0	1	This study	pmagpy-3.2.1	273	2.00e-08	9.07e-10	01.7		5.43e-10	142.8	5.73e-10	3.0	hargrave 2015-02-18 14:06:25	943.0	0	LT-T-Z:LP-DIR-T	g
Z37.2a	Z37.2	Z37	Khukh_Davaa	Z37.2a:LP-DIR-T	33	0	1	This study	pmagpy-3.2.1	273	2.51e-08	5.90e-10	-58.9		2.96e-10	036.3	3.37e-10	1.6	hargrave 2015-02-19 15:23:45	953.0	0	LT-T-Z:LP-DIR-T	g
Z37.3a	Z37.3	Z37	Khukh_Davaa	Z37.3a:LP-DIR-T	1	0	1	This study	pmagpy-3.2.1	273	1.31e-06	3.74e-08	34.9		5.56e-09	221.7	6.61e-08	3.2	hargrave 2014-11-03 10:27:37	273	0	LT-NO:LP-DIR-T	g
Z37.3a	Z37.3	Z37	Khukh_Davaa	Z37.3a:LP-DIR-T	2	0	1	This study	pmagpy-3.2.1	273	2.54e-07	8.11e-09	25.1		2.10e-09	291.2	1.56e-08	3.9	hargrave 2014-11-05 14:35:51	77	0	LT-LT-Z:LP-DIR-T	g
Z37.3a	Z37.3	Z37	Khukh_Davaa	Z37.3a:LP-DIR-T	3	0	1	This study	pmagpy-3.2.1	273	3.52e-07	2.43e-08	-10.0		4.85e-09	344.8	4.31e-09	4.0	hargrave 2014-11-10 17:05:39	373.0	0	LT-T-Z:LP-DIR-T	g
Z37.3a	Z37.3	Z37	Khukh_Davaa	Z37.3a:LP-DIR-T	4	0	1	This study	pmagpy-3.2.1	273	6.32e-07	2.70e-08	-22.2		8.91e-09	002.6	3.60e-09	2.6	hargrave 2014-11-12 13:21:31	423.0	0	LT-T-Z:LP-DIR-T	g
Z37.3a	Z37.3	Z37	Khukh_Davaa	Z37.3a:LP-DIR-T	5	0	1	This study	pmagpy-3.2.1	273	7.21e-07	5.66e-08	-23.7		3.47e-09	005.7	9.31e-09	4.5	hargrave 2014-11-17 12:17:34	473.0	0	LT-T-Z:LP-DIR-T	g
Z37.3a	Z37.3	Z37	Khukh_Davaa	Z37.3a:LP-DIR-T	6	0	1	This study	pmagpy-3.2.1	273	8.20e-07	4.19e-08	-26.5		4.66e-09	007.4	8.72e-09	3.0	hargrave 2014-11-17 20:23:45	523.0	0	LT-T-Z:LP-DIR-T	g
Z37.3a	Z37.3	Z37	Khukh_Davaa	Z37.3a:LP-DIR-T	7	0	1	This study	pmagpy-3.2.1	273	8.28e-07	8.87e-09	-26.5		5.84e-09	006.7	1.14e-08	0.7	hargrave 2014-11-24 10:51:20	573.0	0	LT-T-Z:LP-DIR-T	g
Z37.3a	Z37.3	Z37	Khukh_Davaa	Z37.3a:LP-DIR-T	8	0	1	This study	pmagpy-3.2.1	273	7.46e-07	1.56e-08	-27.3		4.06e-09	003.7	2.37e-09	1.2	hargrave 2014-11-24 20:49:22	623.0	0	LT-T-Z:LP-DIR-T	g
Z37.3a	Z37.3	Z37	Khukh_Davaa	Z37.3a:LP-DIR-T	9	0	1	This study	pmagpy-3.2.1	273	4.71e-07	7.80e-09	-27.6		5.41e-09	006.7	2.16e-09	1.2	hargrave 2014-12-03 16:49:00	673.0	0	LT-T-Z:LP-DIR-T	g
Z37.3a	Z37.3	Z37	Khukh_Davaa	Z37.3a:LP-DIR-T	10	0	1	This study	pmagpy-3.2.1	273	4.40e-07	3.93e-09	-26.9		2.86e-09	008.3	3.09e-09	0.7	hargrave 2015-01-07 16:16:08	698.0	0	LT-T-Z:LP-DIR-T	g
Z37.3a	Z37.3	Z37	Khukh_Davaa	Z37.3a:LP-DIR-T	11	0	1	This study	pmagpy-3.2.1	273	4.39e-07	7.17e-09	-25.0		2.83e-09	009.2	2.97e-09	1.0	hargrave 2015-01-13 08:30:14	723.0	0	LT-T-Z:LP-DIR-T	g
