tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_description	location_begin_lat	location_end_lon
Region	This study	47.10221	95.42039	Khukh_Davaa	Region of sampled Teel Formation basalt flows	47.06277	95.42075
>>>>>>>>>>
tab 	er_samples
sample_dip	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_lat	sample_bed_dip	er_location_name	sample_height	magic_method_codes	sample_type	sample_azimuth	sample_lon	sample_class
0	This study	-67.4	326.5	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	573.0	Z31.3a	273	1.22e-06	5.29e-09	3.66e-08	6.15e-09	Z31.3a:LP-DIR-T	7	Z31	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-66.8	323.6	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	623.0	Z31.3a	273	1.17e-06	5.63e-09	1.82e-08	8.48e-09	Z31.3a:LP-DIR-T	8	Z31	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-65.5	320.6	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	673.0	Z31.3a	273	1.11e-06	5.36e-09	1.78e-08	7.29e-09	Z31.3a:LP-DIR-T	9	Z31	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-65.6	320.1	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	698.0	Z31.3a	273	1.04e-06	4.56e-09	1.44e-08	7.36e-09	Z31.3a:LP-DIR-T	10	Z31	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-64.3	319.8	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	723.0	Z31.3a	273	9.84e-07	4.84e-09	1.88e-08	9.61e-09	Z31.3a:LP-DIR-T	11	Z31	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-64.7	319.6	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	748.0	Z31.3a	273	9.17e-07	4.44e-09	1.43e-08	1.34e-08	Z31.3a:LP-DIR-T	12	Z31	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-66.1	320.2	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	773.0	Z31.3a	273	8.31e-07	3.39e-09	4.94e-09	4.70e-09	Z31.3a:LP-DIR-T	13	Z31	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-65.5	320.8	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	788.0	Z31.3a	273	7.76e-07	1.97e-09	1.11e-08	4.20e-09	Z31.3a:LP-DIR-T	14	Z31	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-65.7	319.9	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	803.0	Z31.3a	273	7.43e-07	2.11e-09	5.82e-09	6.15e-09	Z31.3a:LP-DIR-T	15	Z31	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-65.1	320.5	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	818.0	Z31.3a	273	7.07e-07	1.34e-09	5.64e-09	6.58e-09	Z31.3a:LP-DIR-T	16	Z31	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-65.2	322.5	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	823.0	Z31.3a	273	5.98e-07	1.64e-09	1.19e-08	1.19e-08	Z31.3a:LP-DIR-T	17	Z31	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-66.7	324.3	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	828.0	Z31.3a	273	4.52e-07	1.72e-09	1.14e-08	7.73e-09	Z31.3a:LP-DIR-T	18	Z31	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-66.9	321.6	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	833.0	Z31.3a	273	3.51e-07	2.85e-09	5.99e-09	8.38e-09	Z31.3a:LP-DIR-T	19	Z31	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-63.1	339.7	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	838.0	Z31.3a	273	1.96e-07	2.06e-09	1.82e-09	2.54e-09	Z31.3a:LP-DIR-T	20	Z31	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-68.7	328.2	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	843.0	Z31.3a	273	2.01e-07	2.11e-09	2.19e-09	1.59e-09	Z31.3a:LP-DIR-T	21	Z31	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-49.0	310.1	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	846.0	Z31.3a	273	8.59e-08	4.13e-10	2.01e-09	3.03e-09	Z31.3a:LP-DIR-T	22	Z31	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-48.9	340.0	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	849.0	Z31.3a	273	8.42e-08	1.31e-09	1.16e-09	1.22e-09	Z31.3a:LP-DIR-T	23	Z31	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-52.4	311.0	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	852.0	Z31.3a	273	1.97e-08	2.64e-09	7.81e-10	9.41e-10	Z31.3a:LP-DIR-T	24	Z31	1	5.2	g	LT-T-Z:LP-DIR-T
0	This study	-49.2	338.4	0	pmagpy-3.2.1	Z31.3		Khukh_Davaa	855.0	Z31.3a	273	2.63e-08	6.53e-10	1.89e-09	2.39e-09	Z31.3a:LP-DIR-T	25	Z31	1	4.6	g	LT-T-Z:LP-DIR-T
0	This study	-50.8	3.4	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	273	Z31.4a	273	1.43e-06	3.04e-08	7.39e-08	4.57e-08	Z31.4a:LP-DIR-T	1	Z31	1	3.7	g	LT-NO:LP-DIR-T
0	This study	-59.1	351.8	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	77	Z31.4a	273	1.30e-06	6.06e-09	2.35e-08	1.79e-08	Z31.4a:LP-DIR-T	2	Z31	1	1.2	g	LT-LT-Z:LP-DIR-T
0	This study	-59.2	351.8	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	373.0	Z31.4a	273	1.32e-06	7.25e-09	3.16e-08	2.27e-08	Z31.4a:LP-DIR-T	3	Z31	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-59.6	351.7	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	423.0	Z31.4a	273	1.37e-06	9.62e-09	1.86e-08	2.77e-08	Z31.4a:LP-DIR-T	4	Z31	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-59.7	350.8	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	473.0	Z31.4a	273	1.38e-06	6.16e-09	4.02e-08	1.82e-08	Z31.4a:LP-DIR-T	5	Z31	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-59.8	352.0	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	523.0	Z31.4a	273	1.37e-06	9.08e-09	7.25e-08	2.28e-08	Z31.4a:LP-DIR-T	6	Z31	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	-59.2	350.9	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	573.0	Z31.4a	273	1.35e-06	1.09e-08	1.93e-08	3.02e-08	Z31.4a:LP-DIR-T	7	Z31	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-60.2	347.6	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	623.0	Z31.4a	273	1.28e-06	9.29e-09	6.79e-09	2.81e-08	Z31.4a:LP-DIR-T	8	Z31	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-60.1	348.7	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	673.0	Z31.4a	273	1.19e-06	8.94e-09	1.87e-08	2.34e-08	Z31.4a:LP-DIR-T	9	Z31	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-60.4	346.2	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	698.0	Z31.4a	273	1.09e-06	5.44e-09	3.04e-08	7.97e-09	Z31.4a:LP-DIR-T	10	Z31	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-60.6	347.0	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	723.0	Z31.4a	273	9.98e-07	7.29e-09	2.01e-08	1.18e-08	Z31.4a:LP-DIR-T	11	Z31	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-61.0	344.4	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	748.0	Z31.4a	273	9.05e-07	4.58e-09	7.62e-09	6.91e-09	Z31.4a:LP-DIR-T	12	Z31	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-62.1	347.2	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	773.0	Z31.4a	273	7.95e-07	2.27e-09	1.24e-08	4.78e-09	Z31.4a:LP-DIR-T	13	Z31	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-62.6	346.5	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	788.0	Z31.4a	273	7.11e-07	2.70e-09	1.69e-08	3.38e-09	Z31.4a:LP-DIR-T	14	Z31	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-62.3	344.0	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	803.0	Z31.4a	273	6.77e-07	2.49e-09	1.15e-08	1.02e-08	Z31.4a:LP-DIR-T	15	Z31	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-61.7	344.4	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	818.0	Z31.4a	273	6.36e-07	2.40e-09	6.91e-09	3.95e-09	Z31.4a:LP-DIR-T	16	Z31	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-61.1	343.2	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	823.0	Z31.4a	273	5.61e-07	2.31e-09	1.59e-08	5.65e-09	Z31.4a:LP-DIR-T	17	Z31	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-59.8	343.2	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	828.0	Z31.4a	273	4.35e-07	2.35e-09	1.08e-08	2.55e-09	Z31.4a:LP-DIR-T	18	Z31	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-61.6	334.6	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	833.0	Z31.4a	273	3.28e-07	1.54e-09	4.63e-09	3.30e-09	Z31.4a:LP-DIR-T	19	Z31	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-44.0	354.8	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	838.0	Z31.4a	273	1.91e-07	1.25e-09	2.57e-09	2.29e-09	Z31.4a:LP-DIR-T	20	Z31	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-67.6	316.4	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	843.0	Z31.4a	273	1.59e-07	1.30e-09	3.48e-09	2.25e-09	Z31.4a:LP-DIR-T	21	Z31	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-38.9	339.7	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	846.0	Z31.4a	273	1.06e-07	2.61e-09	1.50e-09	3.60e-09	Z31.4a:LP-DIR-T	22	Z31	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-45.7	350.6	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	849.0	Z31.4a	273	1.04e-07	6.34e-10	1.43e-09	1.45e-09	Z31.4a:LP-DIR-T	23	Z31	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-38.8	27.0	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	852.0	Z31.4a	273	2.40e-08	1.65e-09	9.90e-10	7.83e-10	Z31.4a:LP-DIR-T	24	Z31	1	4.1	g	LT-T-Z:LP-DIR-T
0	This study	-56.4	43.9	0	pmagpy-3.2.1	Z31.4		Khukh_Davaa	855.0	Z31.4a	273	2.35e-08	2.31e-10	6.70e-10	2.57e-09	Z31.4a:LP-DIR-T	25	Z31	1	6.0	g	LT-T-Z:LP-DIR-T
0	This study	-70.9	24.3	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	273	Z31.5a	273	3.05e-07	9.58e-09	8.34e-09	6.47e-09	Z31.5a:LP-DIR-T	1	Z31	1	1.7	g	LT-NO:LP-DIR-T
0	This study	-55.1	342.9	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	77	Z31.5a	273	8.47e-07	6.80e-09	3.82e-08	8.37e-09	Z31.5a:LP-DIR-T	2	Z31	1	2.6	g	LT-LT-Z:LP-DIR-T
0	This study	-54.2	340.2	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	373.0	Z31.5a	273	9.47e-07	6.30e-09	4.05e-08	1.06e-08	Z31.5a:LP-DIR-T	3	Z31	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-53.8	340.5	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	423.0	Z31.5a	273	1.17e-06	5.76e-09	4.58e-08	6.60e-09	Z31.5a:LP-DIR-T	4	Z31	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-53.4	339.4	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	473.0	Z31.5a	273	1.22e-06	5.78e-09	5.94e-08	7.91e-09	Z31.5a:LP-DIR-T	5	Z31	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-53.4	338.7	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	523.0	Z31.5a	273	1.25e-06	5.65e-09	9.75e-08	2.48e-08	Z31.5a:LP-DIR-T	6	Z31	1	4.6	g	LT-T-Z:LP-DIR-T
0	This study	-52.0	338.4	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	573.0	Z31.5a	273	1.28e-06	6.03e-09	3.59e-08	4.95e-09	Z31.5a:LP-DIR-T	7	Z31	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-52.2	337.9	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	623.0	Z31.5a	273	1.14e-06	5.73e-09	3.98e-08	8.39e-09	Z31.5a:LP-DIR-T	8	Z31	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-52.3	339.4	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	673.0	Z31.5a	273	1.03e-06	4.41e-09	5.03e-08	1.17e-08	Z31.5a:LP-DIR-T	9	Z31	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-51.5	336.2	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	698.0	Z31.5a	273	9.42e-07	4.68e-09	3.23e-08	1.45e-08	Z31.5a:LP-DIR-T	10	Z31	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-51.7	338.8	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	723.0	Z31.5a	273	8.64e-07	5.03e-09	2.95e-08	1.27e-08	Z31.5a:LP-DIR-T	11	Z31	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-51.3	338.3	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	748.0	Z31.5a	273	7.81e-07	5.51e-09	1.93e-08	1.62e-08	Z31.5a:LP-DIR-T	12	Z31	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-53.0	337.9	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	773.0	Z31.5a	273	6.87e-07	5.45e-09	3.07e-08	2.15e-08	Z31.5a:LP-DIR-T	13	Z31	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	-53.1	337.4	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	788.0	Z31.5a	273	6.18e-07	3.14e-09	2.76e-08	1.12e-08	Z31.5a:LP-DIR-T	14	Z31	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-51.9	335.6	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	803.0	Z31.5a	273	5.81e-07	3.23e-09	5.08e-09	3.73e-09	Z31.5a:LP-DIR-T	15	Z31	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-52.1	336.7	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	818.0	Z31.5a	273	5.48e-07	3.16e-09	4.91e-09	4.38e-09	Z31.5a:LP-DIR-T	16	Z31	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-52.0	334.9	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	823.0	Z31.5a	273	4.96e-07	2.99e-09	1.07e-08	3.83e-09	Z31.5a:LP-DIR-T	17	Z31	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-51.8	333.1	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	828.0	Z31.5a	273	3.75e-07	2.73e-09	1.41e-08	9.45e-09	Z31.5a:LP-DIR-T	18	Z31	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-50.3	327.8	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	833.0	Z31.5a	273	2.75e-07	2.00e-09	5.71e-09	5.97e-09	Z31.5a:LP-DIR-T	19	Z31	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-57.6	335.4	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	838.0	Z31.5a	273	1.64e-07	8.60e-10	3.91e-09	2.03e-09	Z31.5a:LP-DIR-T	20	Z31	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-54.8	284.7	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	843.0	Z31.5a	273	1.19e-07	6.11e-10	1.18e-09	2.48e-09	Z31.5a:LP-DIR-T	21	Z31	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-40.0	331.5	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	846.0	Z31.5a	273	8.49e-08	2.47e-09	1.57e-09	2.56e-09	Z31.5a:LP-DIR-T	22	Z31	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-36.4	353.5	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	849.0	Z31.5a	273	5.74e-08	4.83e-10	1.59e-09	9.30e-10	Z31.5a:LP-DIR-T	23	Z31	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-36.3	32.2	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	852.0	Z31.5a	273	1.54e-08	1.64e-09	6.92e-10	6.59e-10	Z31.5a:LP-DIR-T	24	Z31	1	5.9	g	LT-T-Z:LP-DIR-T
0	This study	-47.6	217.1	0	pmagpy-3.2.1	Z31.5		Khukh_Davaa	855.0	Z31.5a	273	1.92e-08	1.69e-10	7.75e-10	3.63e-09	Z31.5a:LP-DIR-T	25	Z31	1	9.4	g	LT-T-Z:LP-DIR-T
0	This study	71.3	263.1	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	273	Z31.6a	273	2.77e-06	8.17e-09	1.33e-08	6.08e-08	Z31.6a:LP-DIR-T	1	Z31	1	1.3	g	LT-NO:LP-DIR-T
0	This study	70.3	275.2	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	77	Z31.6a	273	2.12e-06	9.12e-09	1.38e-08	4.31e-08	Z31.6a:LP-DIR-T	2	Z31	1	1.2	g	LT-LT-Z:LP-DIR-T
0	This study	69.9	279.6	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	373.0	Z31.6a	273	1.89e-06	9.54e-09	1.07e-08	2.55e-08	Z31.6a:LP-DIR-T	3	Z31	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	62.5	310.6	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	423.0	Z31.6a	273	8.10e-07	6.76e-09	1.54e-08	1.64e-08	Z31.6a:LP-DIR-T	4	Z31	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	50.1	328.1	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	473.0	Z31.6a	273	5.36e-07	6.01e-09	1.86e-08	1.24e-08	Z31.6a:LP-DIR-T	5	Z31	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	15.2	349.4	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	523.0	Z31.6a	273	3.18e-07	4.42e-09	3.96e-08	6.87e-09	Z31.6a:LP-DIR-T	6	Z31	1	7.2	g	LT-T-Z:LP-DIR-T
0	This study	-20.5	3.1	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	573.0	Z31.6a	273	3.69e-07	3.36e-09	1.68e-08	2.67e-09	Z31.6a:LP-DIR-T	7	Z31	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-67.7	38.5	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	623.0	Z31.6a	273	4.45e-07	2.41e-09	3.73e-09	7.66e-09	Z31.6a:LP-DIR-T	8	Z31	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-68.3	42.7	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	673.0	Z31.6a	273	4.11e-07	1.72e-09	5.89e-09	9.04e-09	Z31.6a:LP-DIR-T	9	Z31	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-67.9	41.7	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	698.0	Z31.6a	273	3.84e-07	1.81e-09	3.91e-09	3.73e-09	Z31.6a:LP-DIR-T	10	Z31	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-67.4	39.9	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	723.0	Z31.6a	273	3.68e-07	1.78e-09	3.08e-09	5.47e-09	Z31.6a:LP-DIR-T	11	Z31	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-67.5	40.1	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	748.0	Z31.6a	273	3.42e-07	1.67e-09	3.35e-09	2.17e-09	Z31.6a:LP-DIR-T	12	Z31	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-67.7	43.1	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	773.0	Z31.6a	273	3.17e-07	2.34e-09	4.44e-09	2.19e-09	Z31.6a:LP-DIR-T	13	Z31	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-66.7	45.0	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	788.0	Z31.6a	273	2.95e-07	1.76e-09	6.58e-09	5.74e-09	Z31.6a:LP-DIR-T	14	Z31	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-66.0	45.4	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	803.0	Z31.6a	273	2.82e-07	1.78e-09	1.86e-09	2.62e-09	Z31.6a:LP-DIR-T	15	Z31	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-66.2	43.5	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	818.0	Z31.6a	273	2.69e-07	1.52e-09	1.57e-09	2.45e-09	Z31.6a:LP-DIR-T	16	Z31	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-66.3	43.0	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	823.0	Z31.6a	273	2.53e-07	1.42e-09	5.34e-09	6.43e-09	Z31.6a:LP-DIR-T	17	Z31	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-66.2	40.9	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	828.0	Z31.6a	273	2.12e-07	1.32e-09	1.49e-09	1.98e-09	Z31.6a:LP-DIR-T	18	Z31	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-68.2	30.6	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	833.0	Z31.6a	273	1.49e-07	7.12e-10	1.70e-09	2.83e-09	Z31.6a:LP-DIR-T	19	Z31	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-67.4	60.9	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	838.0	Z31.6a	273	9.91e-08	1.18e-09	1.20e-09	1.16e-09	Z31.6a:LP-DIR-T	20	Z31	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-70.5	38.3	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	843.0	Z31.6a	273	5.10e-08	1.52e-09	7.09e-10	1.18e-09	Z31.6a:LP-DIR-T	21	Z31	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-60.2	11.9	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	846.0	Z31.6a	273	4.23e-08	1.14e-09	9.50e-10	2.30e-09	Z31.6a:LP-DIR-T	22	Z31	1	3.6	g	LT-T-Z:LP-DIR-T
0	This study	-49.5	13.4	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	849.0	Z31.6a	273	3.31e-08	6.87e-10	8.07e-10	6.72e-10	Z31.6a:LP-DIR-T	23	Z31	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-62.4	102.5	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	852.0	Z31.6a	273	1.90e-08	1.90e-09	7.30e-10	8.81e-10	Z31.6a:LP-DIR-T	24	Z31	1	4.9	g	LT-T-Z:LP-DIR-T
0	This study	-70.4	119.1	0	pmagpy-3.2.1	Z31.6		Khukh_Davaa	855.0	Z31.6a	273	2.27e-08	8.42e-10	6.77e-10	1.90e-09	Z31.6a:LP-DIR-T	25	Z31	1	5.3	g	LT-T-Z:LP-DIR-T
0	This study	42.9	133.9	0	pmagpy-3.2.1	Z31.7		Khukh_Davaa	273	Z31.7a	273	2.18e-06	1.98e-08	4.64e-08	5.78e-08	Z31.7a:LP-DIR-T	1	Z31	1	2.0	g	LT-NO:LP-DIR-T
0	This study	37.5	135.4	0	pmagpy-3.2.1	Z31.7		Khukh_Davaa	77	Z31.7a	273	1.39e-06	9.14e-09	3.31e-08	2.64e-08	Z31.7a:LP-DIR-T	2	Z31	1	1.7	g	LT-LT-Z:LP-DIR-T
0	This study	32.9	136.5	0	pmagpy-3.2.1	Z31.7		Khukh_Davaa	373.0	Z31.7a	273	9.78e-07	6.32e-09	1.41e-08	1.36e-08	Z31.7a:LP-DIR-T	3	Z31	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-15.7	126.8	0	pmagpy-3.2.1	Z31.7		Khukh_Davaa	423.0	Z31.7a	273	2.46e-07	1.35e-09	1.14e-08	1.53e-08	Z31.7a:LP-DIR-T	4	Z31	1	4.4	g	LT-T-Z:LP-DIR-T
0	This study	-56.2	106.6	0	pmagpy-3.2.1	Z31.7		Khukh_Davaa	473.0	Z31.7a	273	2.08e-07	1.05e-09	5.59e-09	1.12e-08	Z31.7a:LP-DIR-T	5	Z31	1	3.4	g	LT-T-Z:LP-DIR-T
0	This study	-79.1	33.8	0	pmagpy-3.2.1	Z31.7		Khukh_Davaa	523.0	Z31.7a	273	2.91e-07	1.39e-09	1.61e-09	7.22e-09	Z31.7a:LP-DIR-T	6	Z31	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-65.1	341.6	0	pmagpy-3.2.1	Z31.7		Khukh_Davaa	573.0	Z31.7a	273	4.55e-07	2.83e-09	2.51e-09	7.42e-09	Z31.7a:LP-DIR-T	7	Z31	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-61.2	333.5	0	pmagpy-3.2.1	Z31.7		Khukh_Davaa	623.0	Z31.7a	273	3.38e-07	1.95e-09	2.83e-09	1.23e-09	Z31.7a:LP-DIR-T	8	Z31	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-59.7	328.9	0	pmagpy-3.2.1	Z31.7		Khukh_Davaa	673.0	Z31.7a	273	2.96e-07	1.59e-09	5.20e-09	2.41e-09	Z31.7a:LP-DIR-T	9	Z31	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-58.2	325.5	0	pmagpy-3.2.1	Z31.7		Khukh_Davaa	698.0	Z31.7a	273	2.74e-07	1.86e-09	3.43e-09	1.82e-09	Z31.7a:LP-DIR-T	10	Z31	1	0.8	g	LT-T-Z:LP-DIR-T
